MNDR ID	ncRNA Symbol	ncRNA Category	Species	Disease	DO ID	MeSH ID	References	Score
MNDR-E-CIRC-0494	hsa_circ_0001085	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	29241190	0.795006
MNDR-E-CIRC-0495	hsa_circ_0001105	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	32161468	0.982118
MNDR-E-CIRC-0496	hsa_circ_0001107	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0497	hsa_circ_0001131	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	32319613	0.982118
MNDR-E-CIRC-0498	hsa_circ_0001135	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0499	hsa_circ_0001141	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	26945092	0.795006
MNDR-E-CIRC-0500	hsa_circ_0001141	circRNA	Homo sapiens	Oesophageal squamous cell cancer		D000077277	26945092	0.795006
MNDR-E-CIRC-0501	hsa_circ_0001177	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0502	hsa_circ_0001178	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	32240747	0.795006
MNDR-E-CIRC-0503	hsa_circ_0001178	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	31747371	0.795006
MNDR-E-CIRC-0504	hsa_circ_0001184	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0505	hsa_circ_0001184	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29431182	0.999986
MNDR-E-CIRC-0506	hsa_circ_0001187	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	28080204	0.999986
MNDR-E-CIRC-0507	hsa_circ_0001187	circRNA	Homo sapiens	Cervical carcinoma	DOID:7519		28080204	0.999986
MNDR-E-CIRC-0508	hsa_circ_0001189	circRNA	Homo sapiens	Hypopharyngeal squamous cell carcinoma			28514762	0.795006
MNDR-E-CIRC-0509	hsa_circ_0001204	circRNA	Homo sapiens	Tuberculosis	DOID:399	D014376	29057952	0.888683
MNDR-E-CIRC-0510	hsa_circ_0001206	circRNA	Homo sapiens	Prostate cancer	DOID:10283	D011471	31198063	1
MNDR-E-CIRC-0511	hsa_circ_0001212	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	28080204	0.999986
MNDR-E-CIRC-0512	hsa_circ_0001212	circRNA	Homo sapiens	Cervical carcinoma	DOID:7519		28080204	0.99029
MNDR-E-CIRC-0513	hsa_circ_0001232	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0514	hsa_circ_0001258	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	30692017	0.999424
MNDR-E-CIRC-0515	hsa_circ_0001259	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0516	hsa_circ_0001275	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0517	hsa_circ_0001275	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0518	hsa_circ_0001275	circRNA	Homo sapiens	Osteoporosis postmenopausal		D015663	29742503	0.795006
MNDR-E-CIRC-0519	hsa_circ_0001283	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28744405	0.999424
MNDR-E-CIRC-0519	hsa_circ_0001283	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	32066649	0.999424
MNDR-E-CIRC-0520	hsa_circ_0001313	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28249903	0.795006
MNDR-E-CIRC-0521	hsa_circ_0001313	circRNA	Homo sapiens	Pancreatic cancer	DOID:1793	D010190	28249903	0.982118
MNDR-E-CIRC-0522	hsa_circ_0001313	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	30630646	0.795006
MNDR-E-CIRC-0522	hsa_circ_0001313	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	32051753	0.795006
MNDR-E-CIRC-0523	hsa_circ_0001313	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	28249903	0.795006
MNDR-E-CIRC-0524	hsa_circ_0001320	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	32368989	0.982118
MNDR-E-CIRC-0525	hsa_circ_0001336	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	27465405	0.795006
MNDR-E-CIRC-0526	hsa_circ_0001343	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0527	hsa_circ_0001359	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0528	hsa_circ_0001360	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0529	hsa_circ_0001361	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31169020	0.982118
MNDR-E-CIRC-0529	hsa_circ_0001361	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31705065	0.982118
MNDR-E-CIRC-0530	hsa_circ_0001368	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	30853185	0.795006
MNDR-E-CIRC-0531	hsa_circ_0001370	circRNA	Homo sapiens	Basal cell carcinoma	DOID:2513	D002280	27097056	0.795006
MNDR-E-CIRC-0532	hsa_circ_0001386	circRNA	Homo sapiens	Clear cell renal cell carcinoma	DOID:4467	D002292	31782868	0.795006
MNDR-E-CIRC-0533	hsa_circ_0001400	circRNA	Homo sapiens	Multiple sclerosis	DOID:2377	D009103	28651352	0.888683
MNDR-E-CIRC-0534	hsa_circ_0001400	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0535	hsa_circ_0001417	circRNA	Homo sapiens	Tuberculosis	DOID:399	D014376	29057952	0.888683
MNDR-E-CIRC-0536	hsa_circ_0001427	circRNA	Homo sapiens	Prostate cancer	DOID:10283	D011471	30674872	0.795006
MNDR-E-CIRC-0537	hsa_circ_0001429	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	30909190	0.982118
MNDR-E-CIRC-0538	hsa_circ_0001445	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	29785229	0.795006
MNDR-E-CIRC-0539	hsa_circ_0001445	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29785229	0.795006
MNDR-E-CIRC-0540	hsa_circ_0001451	circRNA	Homo sapiens	Clear cell renal cell carcinoma	DOID:4467	D002292	30271486	0.999986
MNDR-E-CIRC-0541	hsa_circ_0001477	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0542	hsa_circ_0001481	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30810051	0.795006
MNDR-E-CIRC-0543	hsa_circ_0001525	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-0544	hsa_circ_0001526	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0545	hsa_circ_0001535	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0546	hsa_circ_0001539	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0547	hsa_circ_0001546	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.999986
MNDR-E-CIRC-0547	hsa_circ_0001546	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31668372	0.999986
MNDR-E-CIRC-0548	hsa_circ_0001557	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0549	hsa_circ_0001561	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28737829	0.795006
MNDR-E-CIRC-0550	hsa_circ_0001564	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	29229385	0.982118
MNDR-E-CIRC-0551	hsa_circ_0001566	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	28236760	0.888683
MNDR-E-CIRC-0552	hsa_circ_0001568	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0553	hsa_circ_0001568	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	32193152	0.999986
MNDR-E-CIRC-0554	hsa_circ_0001596	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0555	hsa_circ_0001598	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0556	hsa_circ_0001610	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	31308756	0.795006
MNDR-E-CIRC-0557	hsa_circ_0001623	circRNA	Homo sapiens	Papillary thyroid cancer	DOID:3969	D000077273	30796202	0.982118
MNDR-E-CIRC-0558	hsa_circ_0001649	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28167847	0.795006
MNDR-E-CIRC-0559	hsa_circ_0001649	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	29343848	0.795006
MNDR-E-CIRC-0560	hsa_circ_0001649	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	29343848	1
MNDR-E-CIRC-0560	hsa_circ_0001649	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	30016668	1
MNDR-E-CIRC-0561	hsa_circ_0001649	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	29969694	0.795006
MNDR-E-CIRC-0562	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	26600397	1
MNDR-E-CIRC-0562	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	29630526	1
MNDR-E-CIRC-0562	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	31137016	1
MNDR-E-CIRC-0563	hsa_circ_0001649	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	30029881	0.982118
MNDR-E-CIRC-0564	hsa_circ_0001649	circRNA	Homo sapiens	Cholangiocarcinoma	DOID:4947	D018281	29337065	0.795006
MNDR-E-CIRC-0565	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	26600397	0.999687
MNDR-E-CIRC-0565	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	26945092	0.999687
MNDR-E-CIRC-0565	hsa_circ_0001649	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28134598	0.999687
MNDR-E-CIRC-0566	hsa_circ_0001649	circRNA	Homo sapiens	Retinoblastoma	DOID:768	D012175	29864621	0.982118
MNDR-E-CIRC-0567	hsa_circ_0001649	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29421663	0.795006
MNDR-E-CIRC-0568	hsa_circ_0001658	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0569	hsa_circ_0001658	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	31758574	1
MNDR-E-CIRC-0570	hsa_circ_0001666	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	29454093	0.999986
MNDR-E-CIRC-0571	hsa_circ_0001667	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	31893023	0.795006
MNDR-E-CIRC-0572	hsa_circ_000167	circRNA	Homo sapiens	Esophageal cancer	DOID:5041	D004938	27465405	0.888683
MNDR-E-CIRC-0573	hsa_circ_0001681	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0574	hsa_circ_0001721	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28744405	0.982118
MNDR-E-CIRC-0575	hsa_circ_0001724	circRNA	Homo sapiens	Colorectal carcinoma	DOID:0080199	D015179	30200254	0.795006
MNDR-E-CIRC-0576	hsa_circ_0001724	circRNA	Homo sapiens	Colon cancer	DOID:219	D003110	29207676	0.795006
MNDR-E-CIRC-0577	hsa_circ_0001724	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31081091	1
MNDR-E-CIRC-0578	hsa_circ_0001724	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	29207676	0.999424
MNDR-E-CIRC-0579	hsa_circ_0001730	circRNA	Homo sapiens	Glioma	DOID:3070	D005910	31304776	1
MNDR-E-CIRC-0580	hsa_circ_0001742	circRNA	Homo sapiens	Tongue squamous cell carcinoma	DOID:0050865		30944081	0.999424
MNDR-E-CIRC-0580	hsa_circ_0001742	circRNA	Homo sapiens	Tongue squamous cell carcinoma	DOID:0050865		31841185	0.999424
MNDR-E-CIRC-0581	hsa_circ_0001756	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0582	hsa_circ_0001759	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0583	hsa_circ_0001776	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	31308756	0.795006
MNDR-E-CIRC-0584	hsa_circ_0001785	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29045858	0.982118
MNDR-E-CIRC-0584	hsa_circ_0001785	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	29045858	0.982118
MNDR-E-CIRC-0585	hsa_circ_0001785	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	31116090	1
MNDR-E-CIRC-0586	hsa_circ_0001791	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0587	hsa_circ_0001801	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	31858556	0.999424
MNDR-E-CIRC-0588	hsa_circ_0001806	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0589	hsa_circ_0001821	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31616472	0.795006
MNDR-E-CIRC-0590	hsa_circ_0001828	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0591	hsa_circ_0001828	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	30558617	0.795006
MNDR-E-CIRC-0592	hsa_circ_0001853	circRNA	Homo sapiens	Liver cirrhosis	DOID:5082	D008103	29789629	0.888683
MNDR-E-CIRC-0593	hsa_circ_0001853	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0594	hsa_circ_0001853	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0595	hsa_circ_0001853	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0596	hsa_circ_0001859	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30670688	0.795006
MNDR-E-CIRC-0597	hsa_circ_0001859	circRNA	Homo sapiens	Rheumatoid arthritis	DOID:7148	D001172	29577053	0.999986
MNDR-E-CIRC-0598	hsa_circ_0001874	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0599	hsa_circ_0001895	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28443463	0.795006
MNDR-E-CIRC-0600	hsa_circ_0001897	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0601	hsa_circ_0001910	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30810051	0.795006
MNDR-E-CIRC-0602	hsa_circ_0001944	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	30810051	0.795006
MNDR-E-CIRC-0603	hsa_circ_0001946	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28608528	0.982118
MNDR-E-CIRC-0603	hsa_circ_0001946	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	31542615	0.795006
MNDR-E-CIRC-0604	hsa_circ_0001946	circRNA	Homo sapiens	Alzheimer disease	DOID:10652	D000544	24427167	0.982118
MNDR-E-CIRC-0604	hsa_circ_0001946	circRNA	Homo sapiens	Alzheimer disease	DOID:10652	D000544	26945092	0.795006
MNDR-E-CIRC-0604	hsa_circ_0001946	circRNA	Homo sapiens	Alzheimer disease	DOID:10652	D000544	27929395	0.982118
MNDR-E-CIRC-0605	hsa_circ_0001946	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29694981	1
MNDR-E-CIRC-0605	hsa_circ_0001946	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	31131537	1
MNDR-E-CIRC-0606	hsa_circ_0001946	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	26945092	0.795006
MNDR-E-CIRC-0607	hsa_circ_0001946	circRNA	Homo sapiens	Melanoma	DOID:1909	D008545	31935372	0.795006
MNDR-E-CIRC-0608	hsa_circ_0001946	circRNA	Homo sapiens	Ovarian cancer	DOID:2394	D010051	31190886	1
MNDR-E-CIRC-0608	hsa_circ_0001946	circRNA	Homo sapiens	Ovarian cancer	DOID:2394	D010051	31479922	1
MNDR-E-CIRC-0609	hsa_circ_0001946	circRNA	Homo sapiens	Laryngeal squamous cell carcinoma	DOID:2876		30182381	1
MNDR-E-CIRC-0610	hsa_circ_0001946	circRNA	Homo sapiens	Glioblastoma	DOID:3068	D005909	30663767	0.999424
MNDR-E-CIRC-0611	hsa_circ_0001946	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	30425578	1
MNDR-E-CIRC-0611	hsa_circ_0001946	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	30510454	1
MNDR-E-CIRC-0612	hsa_circ_0001946	circRNA	Homo sapiens	Pancreatic ductal adenocarcinoma	DOID:3498	D021441	27997903	0.795006
MNDR-E-CIRC-0613	hsa_circ_0001946	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	27391479	1
MNDR-E-CIRC-0613	hsa_circ_0001946	circRNA	Homo sapiens	Hepatocellular cancer	DOID:3571	D008113	28892615	1
MNDR-E-CIRC-0613	hsa_circ_0001946	circRNA	Homo sapiens	Liver cancer	DOID:3571	D008113	31581132	1
MNDR-E-CIRC-0614	hsa_circ_0001946	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	30022841	1
MNDR-E-CIRC-0614	hsa_circ_0001946	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31249811	1
MNDR-E-CIRC-0614	hsa_circ_0001946	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31917898	1
MNDR-E-CIRC-0615	hsa_circ_0001946	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	30841451	0.795006
MNDR-E-CIRC-0615	hsa_circ_0001946	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	31881486	0.795006
MNDR-E-CIRC-0616	hsa_circ_0001946	circRNA	Homo sapiens	Cholangiocarcinoma	DOID:4947	D018281	29424892	0.795006
MNDR-E-CIRC-0617	hsa_circ_0001946	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	28892615	1
MNDR-E-CIRC-0618	hsa_circ_0001946	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	26945092	1
MNDR-E-CIRC-0618	hsa_circ_0001946	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28174233	0.999986
MNDR-E-CIRC-0618	hsa_circ_0001946	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	28435295	1
MNDR-E-CIRC-0619	hsa_circ_0001946	circRNA	Homo sapiens	Nasopharyngeal cancer		D009303	31582908	0.999424
MNDR-E-CIRC-0620	hsa_circ_0001947	circRNA	Homo sapiens	Acute myeloid leukemia	DOID:9119	D015470	28282919	0.795006
MNDR-E-CIRC-0621	hsa_circ_0001971	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.999424
MNDR-E-CIRC-0621	hsa_circ_0001971	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		32196598	0.999424
MNDR-E-CIRC-0622	hsa_circ_0001982	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0623	hsa_circ_0002007	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0624	hsa_circ_0002009	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0625	hsa_circ_0002009	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0626	hsa_circ_0002024	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29151929	0.999424
MNDR-E-CIRC-0627	hsa_circ_0002052	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	29852168	0.999424
MNDR-E-CIRC-0627	hsa_circ_0002052	circRNA	Homo sapiens	Osteosarcoma	DOID:3347	D012516	32274658	0.999424
MNDR-E-CIRC-0628	hsa_circ_0002062	circRNA	Homo sapiens	Chronic thromboembolic pulmonary hypertension	DOID:6432	D006976	28682884	0.795006
MNDR-E-CIRC-0629	hsa_circ_0002082	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0630	hsa_circ_0002089	circRNA	Homo sapiens	Gastric cancer	DOID:10534	D013274	28544609	0.795006
MNDR-E-CIRC-0631	hsa_circ_0002113	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-0632	hsa_circ_0002113	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29248507	0.795006
MNDR-E-CIRC-0633	hsa_circ_0002124	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0634	hsa_circ_0002131	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0635	hsa_circ_0002133	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	30018710	0.795006
MNDR-E-CIRC-0636	hsa_circ_0002138	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	30841415	0.795006
MNDR-E-CIRC-0637	hsa_circ_0002168	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28803498	0.982118
MNDR-E-CIRC-0638	hsa_circ_0002171	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0639	hsa_circ_0002179	circRNA	Homo sapiens	Breast cancer	DOID:1612	D001943	28933584	0.982118
MNDR-E-CIRC-0640	hsa_circ_0002189	circRNA	Homo sapiens	Hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0641	hsa_circ_0002190	circRNA	Homo sapiens	Colorectal cancer	DOID:9256	D015179	26945092	0.795006
MNDR-E-CIRC-0642	hsa_circ_0002198	circRNA	Homo sapiens	Endometriosis of ovary	DOID:11432		29483390	0.888683
MNDR-E-CIRC-0642	hsa_circ_0002198	circRNA	Homo sapiens	Endometriosis of ovary	DOID:11432		29490568	0.888683
MNDR-E-CIRC-0643	hsa_circ_0002198	circRNA	Homo sapiens	Ovarian endometriosis	DOID:289	D004715	29483390	0.888683
MNDR-E-CIRC-0644	hsa_circ_0002260	circRNA	Homo sapiens	Hypopharyngeal squamous cell carcinoma			28514762	0.795006
MNDR-E-CIRC-0645	hsa_circ_0002279	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0646	hsa_circ_0002316	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0647	hsa_circ_0002343	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	28080204	0.999986
MNDR-E-CIRC-0648	hsa_circ_0002343	circRNA	Homo sapiens	Cervical carcinoma	DOID:7519		28080204	0.99029
MNDR-E-CIRC-0649	hsa_circ_0002360	circRNA	Homo sapiens	Lung adenocarcinoma	DOID:3910	D000077192	30787976	0.795006
MNDR-E-CIRC-0650	hsa_circ_0002362	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29248507	0.795006
MNDR-E-CIRC-0651	hsa_circ_0002456	circRNA	Homo sapiens	Cutaneous squamous cell carcinoma			27298156	0.795006
MNDR-E-CIRC-0652	hsa_circ_0002483	circRNA	Homo sapiens	Non small cell lung cancer	DOID:3908	D002289	31844042	0.795006
MNDR-E-CIRC-0653	hsa_circ_0002495	circRNA	Homo sapiens	Bladder cancer	DOID:11054	D001749	29558461	0.795006
MNDR-E-CIRC-0654	hsa_circ_0002571	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0655	hsa_circ_0002571	circRNA	Homo sapiens	Early hepatocellular carcinoma	DOID:684	D006528	29789629	0.888683
MNDR-E-CIRC-0656	hsa_circ_0002571	circRNA	Homo sapiens	High grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0657	hsa_circ_0002571	circRNA	Homo sapiens	Low grade dysplastic nodule			29789629	0.888683
MNDR-E-CIRC-0658	hsa_circ_0002577	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	29334253	1
MNDR-E-CIRC-0658	hsa_circ_0002577	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889	31081718	1
MNDR-E-CIRC-0658	hsa_circ_0002577	circRNA	Homo sapiens	Endometrial cancer	DOID:1380	D016889		1
MNDR-E-CIRC-0659	hsa_circ_0002632	circRNA	Homo sapiens	Oral squamous cell carcinoma	DOID:0050866		29991057	0.795006
MNDR-E-CIRC-0660	hsa_circ_0002643	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0661	hsa_circ_0002649	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0662	hsa_circ_0002748	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0663	hsa_circ_0002754	circRNA	Homo sapiens	Acute kidney injury	DOID:3021	D058186	30197981	0.795006
MNDR-E-CIRC-0664	hsa_circ_0002770	circRNA	Homo sapiens	Melanoma	DOID:1909	D008545	32327630	0.982118
MNDR-E-CIRC-0665	hsa_circ_0002791	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0666	hsa_circ_000284	circRNA	Homo sapiens	Cervical cancer	DOID:4362	D002583	29511454	1
MNDR-E-CIRC-0667	hsa_circ_0002844	circRNA	Homo sapiens	Bone-invasive pituitary adenoma	DOID:3829	D010911	29980532	0.888683
MNDR-E-CIRC-0668	hsa_circ_0002908	circRNA	Homo sapiens	Pulmonary tuberculosis	DOID:2957	D014397	29248507	0.795006
